# tskpca,tskhar,tskvae,tskenethar,tsklassohar,tskenetpca,tsklassopca,tskenetvae,tsklassovae,mskpca,mskhar,mskvae,mskenethar,msklassohar,mskenetpca,msklassopca,mskenetvae,msklassovae,pmpca,pmhar,pmvae,pmenethar,pmlassohar,pmenetpca,pmlassopca,pmenetvae,pmlassovae,vae,pca,har,enethar,lassohar,enetpca,lassopca,enetvae,lassovae
0.000000000000000000e+00,8.384836875550823265e+01,-6.120562153620181789e+01,-1.343094936897481091e+02,-1.343094936897481091e+02,-1.343087872708688906e+02,-1.343087872708688906e+02,-1.343087872708688906e+02,-1.343087872708688906e+02,-4.188903640970129771e+01,8.302288722462274961e+01,2.524074412162446990e+01,-1.343094936897481091e+02,-1.343094936897481091e+02,-1.343087872708688906e+02,-1.343087872708688906e+02,-1.343087872708688906e+02,-1.343087872708688906e+02,-3.281376788529431110e+01,8.234468237387638112e+01,-1.551545822006638673e+02,-1.343094936897481091e+02,-1.343094936897481091e+02,-1.343087872708688906e+02,-1.343087872708688906e+02,-1.343087872708688906e+02,-1.343087872708688906e+02,-3.987820914280065949e+02,-1.350111026810676407e+01,8.005611908514261188e+01,-1.343094936897481091e+02,-1.343094936897481091e+02,-2.764378404484351037e+01,-5.361521738105541601e+01,-1.343087873318425238e+02,-1.343087873318425238e+02
0.000000000000000000e+00,0.000000000000000000e+00,-8.980764115771780780e+02,-1.350686250465600324e+03,-1.350686250465600324e+03,-1.350681876796659253e+03,-1.350681876796659253e+03,-1.350681876796659253e+03,-1.350681876796659253e+03,-7.784811531534314781e+02,-5.110824525337043234e+00,-3.628588577012667429e+02,-1.350686250465600324e+03,-1.350686250465600324e+03,-1.350681876796659253e+03,-1.350681876796659253e+03,-1.350681876796659253e+03,-1.350681876796659253e+03,-7.222932153096801358e+02,-9.309811243645448542e+00,-1.479744970265339362e+03,-1.350686250465600324e+03,-1.350686250465600324e+03,-1.350681876796659253e+03,-1.350681876796659253e+03,-1.350681876796659253e+03,-1.350681876796659253e+03,-2.988122084251442175e+03,-6.027222733729404354e+02,-2.347905058604457906e+01,-1.350686250465600324e+03,-1.350686250465600324e+03,-6.902841645692853945e+02,-8.510817517793636853e+02,-1.350681877174166857e+03,-1.350681877174166857e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.534821519057847894e+01,-4.534821519057847894e+01,-4.534777698074901053e+01,-4.534777698074901053e+01,-4.534777698074901053e+01,-4.534777698074901053e+01,1.198257538566209845e+01,8.946865958296328358e+01,5.362490763910059144e+01,-4.534821519057847894e+01,-4.534821519057847894e+01,-4.534777698074901053e+01,-4.534777698074901053e+01,-4.534777698074901053e+01,-4.534777698074901053e+01,1.761219824739892559e+01,8.904795164220821846e+01,-5.827896060272566103e+01,-4.534821519057847894e+01,-4.534821519057847894e+01,-4.534777698074901053e+01,-4.534777698074901053e+01,-4.534777698074901053e+01,-4.534777698074901053e+01,-2.094073808809424975e+02,2.959233729785414369e+01,8.762829687649657728e+01,-4.534821519057847894e+01,-4.534821519057847894e+01,2.081927241217288582e+01,4.708523240575591018e+00,-4.534777701857252907e+01,-4.534777701857252907e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.014896528985566704e-04,3.014896528985566704e-04,3.014896528985566704e-04,3.014896528985566704e-04,3.944375271555228579e+01,9.275440678564358166e+01,6.809379991347465477e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.014896528985566704e-04,3.014896528985566704e-04,3.014896528985566704e-04,3.014896528985566704e-04,4.331694981973092951e+01,9.246495848371331761e+01,-8.896390915562712109e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.014896528985566704e-04,3.014896528985566704e-04,3.014896528985566704e-04,3.014896528985566704e-04,-1.128731890345210189e+02,5.155932075957841221e+01,9.148823182501290319e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.552342628768678878e+01,3.443918342273443045e+01,3.014636302034467974e-04,3.014636302034467974e-04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.014896528985566704e-04,3.014896528985566704e-04,3.014896528985566704e-04,3.014896528985566704e-04,3.944375271555228579e+01,9.275440678564358166e+01,6.809379991347465477e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.014896528985566704e-04,3.014896528985566704e-04,3.014896528985566704e-04,3.014896528985566704e-04,4.331694981973092951e+01,9.246495848371331761e+01,-8.896390915562712109e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.014896528985566704e-04,3.014896528985566704e-04,3.014896528985566704e-04,3.014896528985566704e-04,-1.128731890345210189e+02,5.155932075957841221e+01,9.148823182501290319e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.552342628768678878e+01,3.443918342273443045e+01,3.014636302034467974e-04,3.014636302034467974e-04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.944971768589692118e+01,9.275438494086390051e+01,6.809370371929274768e+01,-3.014905618492491612e-04,-3.014905618492491612e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.331677892568445998e+01,9.246493576627432276e+01,-8.896719227903538751e+00,-3.014905618492491612e-04,-3.014905618492491612e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.128738308270946789e+02,5.155917471550240094e+01,9.148820616283521190e+01,-3.014905618492491612e-04,-3.014905618492491612e-04,4.552326204595862436e+01,3.443898576306017389e+01,-2.602276172325446169e-08,-2.602276172325446169e-08
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.944971768589692118e+01,9.275438494086390051e+01,6.809370371929274768e+01,-3.014905618492491612e-04,-3.014905618492491612e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.331677892568445998e+01,9.246493576627432276e+01,-8.896719227903538751e+00,-3.014905618492491612e-04,-3.014905618492491612e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.128738308270946789e+02,5.155917471550240094e+01,9.148820616283521190e+01,-3.014905618492491612e-04,-3.014905618492491612e-04,4.552326204595862436e+01,3.443898576306017389e+01,-2.602276172325446169e-08,-2.602276172325446169e-08
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.944971768589692118e+01,9.275438494086390051e+01,6.809370371929274768e+01,-3.014905618492491612e-04,-3.014905618492491612e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.331677892568445998e+01,9.246493576627432276e+01,-8.896719227903538751e+00,-3.014905618492491612e-04,-3.014905618492491612e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.128738308270946789e+02,5.155917471550240094e+01,9.148820616283521190e+01,-3.014905618492491612e-04,-3.014905618492491612e-04,4.552326204595862436e+01,3.443898576306017389e+01,-2.602276172325446169e-08,-2.602276172325446169e-08
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.944971768589692118e+01,9.275438494086390051e+01,6.809370371929274768e+01,-3.014905618492491612e-04,-3.014905618492491612e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.331677892568445998e+01,9.246493576627432276e+01,-8.896719227903538751e+00,-3.014905618492491612e-04,-3.014905618492491612e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.128738308270946789e+02,5.155917471550240094e+01,9.148820616283521190e+01,-3.014905618492491612e-04,-3.014905618492491612e-04,4.552326204595862436e+01,3.443898576306017389e+01,-2.602276172325446169e-08,-2.602276172325446169e-08
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.803493687394123413e+01,4.731146410600046437e+01,-6.513572832589045447e+01,-6.513572832589045447e+01,-6.513523045875632533e+01,-6.513523045875632533e+01,-6.513523045875632533e+01,-6.513523045875632533e+01,6.396032247482708044e+00,8.755695431242178017e+01,-7.982684825902330772e+01,-6.513572832589045447e+01,-6.513572832589045447e+01,-6.513523045875632533e+01,-6.513523045875632533e+01,-6.513523045875632533e+01,-6.513523045875632533e+01,-2.515296911227058558e+02,2.000713153032137726e+01,8.594402963082370661e+01,-6.513572832589045447e+01,-6.513572832589045447e+01,1.003971323318100239e+01,-8.264331951268633958e+00,-6.513523050172909734e+01,-6.513523050172909734e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.403531794098848877e+02,-1.280149244396718814e+03,-1.280149244396718814e+03,-1.280145083389552610e+03,-1.280145083389552610e+03,-1.280145083389552610e+03,-1.280145083389552610e+03,-6.823106887639966089e+02,-3.994818552009560264e+00,-1.402932716396436035e+03,-1.280149244396718814e+03,-1.280149244396718814e+03,-1.280145083389552610e+03,-1.280145083389552610e+03,-1.280145083389552610e+03,-1.280145083389552610e+03,-2.837967709983140594e+03,-5.685536685173168507e+02,-1.747510415188479982e+01,-1.280149244396718814e+03,-1.280149244396718814e+03,-6.518580204637123643e+02,-8.048371146114495787e+02,-1.280145083748704337e+03,-1.280145083748704337e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.134187077396034624e+02,-2.134187077396034624e+02,-2.134177628146293841e+02,-2.134177628146293841e+02,-2.134177628146293841e+02,-2.134177628146293841e+02,-7.765528338239029438e+01,7.638377025201168635e+01,-2.413016611826236044e+02,-2.134187077396034624e+02,-2.134187077396034624e+02,-2.134177628146293841e+02,-2.134177628146293841e+02,-2.134177628146293841e+02,-2.134177628146293841e+02,-5.671843981960789733e+02,-5.182215089561572796e+01,7.332252618016461554e+01,-2.134187077396034624e+02,-2.134187077396034624e+02,-7.073977334994458488e+01,-1.054798640999974850e+02,-2.134177628961894015e+02,-2.134177628961894015e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.014896528985566704e-04,3.014896528985566704e-04,3.014896528985566704e-04,3.014896528985566704e-04,4.331694981973092951e+01,9.246495848371331761e+01,-8.896390915562712109e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.014896528985566704e-04,3.014896528985566704e-04,3.014896528985566704e-04,3.014896528985566704e-04,-1.128731890345210189e+02,5.155932075957841221e+01,9.148823182501290319e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.552342628768678878e+01,3.443918342273443045e+01,3.014636302034467974e-04,3.014636302034467974e-04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.014896528985566704e-04,3.014896528985566704e-04,3.014896528985566704e-04,3.014896528985566704e-04,4.331694981973092951e+01,9.246495848371331761e+01,-8.896390915562712109e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.014896528985566704e-04,3.014896528985566704e-04,3.014896528985566704e-04,3.014896528985566704e-04,-1.128731890345210189e+02,5.155932075957841221e+01,9.148823182501290319e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.552342628768678878e+01,3.443918342273443045e+01,3.014636302034467974e-04,3.014636302034467974e-04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.332026119790269547e+01,9.246493576627432276e+01,-8.896719227903538751e+00,-3.014905618492491612e-04,-3.014905618492491612e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.128738308270946789e+02,5.155917471550240094e+01,9.148820616283521190e+01,-3.014905618492491612e-04,-3.014905618492491612e-04,4.552326204595862436e+01,3.443898576306017389e+01,-2.602276172325446169e-08,-2.602276172325446169e-08
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.332026119790269547e+01,9.246493576627432276e+01,-8.896719227903538751e+00,-3.014905618492491612e-04,-3.014905618492491612e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.128738308270946789e+02,5.155917471550240094e+01,9.148820616283521190e+01,-3.014905618492491612e-04,-3.014905618492491612e-04,4.552326204595862436e+01,3.443898576306017389e+01,-2.602276172325446169e-08,-2.602276172325446169e-08
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.332026119790269547e+01,9.246493576627432276e+01,-8.896719227903538751e+00,-3.014905618492491612e-04,-3.014905618492491612e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.128738308270946789e+02,5.155917471550240094e+01,9.148820616283521190e+01,-3.014905618492491612e-04,-3.014905618492491612e-04,4.552326204595862436e+01,3.443898576306017389e+01,-2.602276172325446169e-08,-2.602276172325446169e-08
